timestamp,open,high,low,close,volume
2024-04-05 10:45:00,22170.69,22197.29,22135.43,22142.47,56502
2024-04-05 10:50:00,22147.13,22157.5,22144.0,22151.17,67949
2024-04-05 10:55:00,22148.89,22165.78,22088.29,22125.06,220506
2024-04-05 11:00:00,22123.93,22132.85,22115.24,22127.32,61594
2024-04-05 11:05:00,22124.64,22169.2,22123.85,22149.53,50992
2024-04-05 11:10:00,22152.43,22166.89,22108.22,22133.09,119722
2024-04-05 11:15:00,22129.69,22140.14,22109.49,22110.65,236481
2024-04-05 11:20:00,22106.89,22126.0,22104.4,22104.9,163336
2024-04-05 11:25:00,22100.3,22127.39,22090.94,22095.13,243850
2024-04-05 11:30:00,22090.46,22130.82,22035.91,22064.59,264772
2024-04-05 11:35:00,22066.15,22071.96,22044.52,22064.6,156306
2024-04-05 11:40:00,22073.1,22111.14,22063.56,22097.26,140206
2024-04-05 11:45:00,22093.96,22121.97,22077.71,22082.25,244148
2024-04-05 11:50:00,22085.4,22097.66,22046.84,22068.45,229605
2024-04-05 11:55:00,22069.28,22073.63,22031.75,22037.07,157998
2024-04-05 12:00:00,22033.43,22054.81,22004.58,22034.31,218117
2024-04-05 12:05:00,22033.4,22063.52,21987.24,21998.85,131315
2024-04-05 12:10:00,21998.08,22018.85,21946.51,21966.41,267965
2024-04-05 12:15:00,21964.14,22023.79,21954.73,21983.86,110581
2024-04-05 12:20:00,21990.23,22002.03,21925.3,21955.75,109166
2024-04-05 12:25:00,21949.48,21979.96,21906.66,21969.16,106763
2024-04-05 12:30:00,21970.42,21992.16,21962.72,21991.89,134824
2024-04-05 12:35:00,21992.99,22016.24,21975.72,21988.27,18819
2024-04-05 12:40:00,21986.35,22001.43,21981.98,21990.84,23039
2024-04-05 12:45:00,21991.34,22030.34,21981.52,22022.73,154163
2024-04-05 12:50:00,22025.63,22040.12,22002.05,22009.75,108681
2024-04-05 12:55:00,22010.25,22061.09,21985.31,21988.56,252067
2024-04-05 13:00:00,21989.94,22004.32,21940.9,21951.61,111111
2024-04-05 13:05:00,21953.89,21962.3,21935.94,21943.85,148879
2024-04-05 13:10:00,21937.16,21997.02,21923.55,21966.14,49785
2024-04-05 13:15:00,21971.01,22004.29,21950.92,21977.68,42932
2024-04-05 13:20:00,21985.19,22007.77,21930.62,21949.62,226128
2024-04-05 13:25:00,21952.85,21960.25,21908.58,21923.47,166627
2024-04-05 13:30:00,21926.8,21939.72,21840.87,21904.74,86128
2024-04-05 13:35:00,21900.12,21916.36,21881.51,21902.68,215259
2024-04-05 13:40:00,21902.29,21908.55,21885.31,21890.36,49410
2024-04-05 13:45:00,21887.69,21921.96,21881.64,21886.85,177355
2024-04-05 13:50:00,21884.92,21915.09,21854.22,21885.14,43939
2024-04-05 13:55:00,21888.32,21903.47,21841.99,21871.15,42296
2024-04-05 14:00:00,21868.51,21876.1,21855.49,21862.62,24249
2024-04-05 14:05:00,21862.2,21874.33,21848.26,21859.32,152085
2024-04-05 14:10:00,21853.06,21869.01,21845.7,21850.08,192719
2024-04-05 14:15:00,21849.56,21874.11,21843.92,21853.14,75726
2024-04-05 14:20:00,21853.43,21891.57,21839.64,21884.7,153777
2024-04-05 14:25:00,21882.38,21903.71,21871.24,21889.8,191796
2024-04-05 14:30:00,21887.43,21891.7,21876.09,21883.85,137526
2024-04-05 14:35:00,21890.04,21920.92,21815.26,21841.83,57698
2024-04-05 14:40:00,21837.87,21866.86,21826.57,21842.99,110379
2024-04-05 14:45:00,21839.55,21855.75,21794.81,21795.87,215527
2024-04-05 14:50:00,21793.23,21795.66,21740.11,21760.07,266286
2024-04-05 14:55:00,21763.98,21787.57,21738.08,21771.2,208479
2024-04-05 15:00:00,21778.06,21790.74,21757.91,21779.38,105364
2024-04-05 15:05:00,21780.47,21797.46,21734.33,21769.96,45093
2024-04-05 15:10:00,21767.62,21785.67,21709.74,21728.43,144629
2024-04-05 15:15:00,21727.04,21734.62,21697.5,21714.69,93678
2024-04-05 15:20:00,21718.16,21737.12,21690.99,21694.75,185340
2024-04-05 15:25:00,21691.78,21704.87,21667.48,21702.04,70203
2024-04-08 09:15:00,21706.77,21771.41,21704.26,21742.91,262228
2024-04-08 09:20:00,21747.53,21782.08,21719.67,21741.78,42229
2024-04-08 09:25:00,21742.01,21745.39,21716.79,21720.21,227228
2024-04-08 09:30:00,21722.32,21749.19,21650.63,21690.72,79166
2024-04-08 09:35:00,21693.16,21701.56,21656.51,21684.34,219364
2024-04-08 09:40:00,21689.4,21702.54,21663.53,21675.6,235249
2024-04-08 09:45:00,21672.18,21707.83,21645.49,21646.94,65673
2024-04-08 09:50:00,21650.77,21657.4,21643.47,21644.49,231871
2024-04-08 09:55:00,21643.28,21670.52,21609.83,21616.14,254558
2024-04-08 10:00:00,21613.65,21663.31,21608.71,21634.41,96891
2024-04-08 10:05:00,21634.74,21668.78,21613.23,21651.81,215431
2024-04-08 10:10:00,21651.11,21674.53,21638.17,21669.81,41477
2024-04-08 10:15:00,21666.6,21669.21,21637.73,21655.86,96495
